selection_version,selection_rule_id,date,year,observation_method,product_level,reflectance_quantity,source_product_id,paired_l2a_product_id,source_alignment_status,frozen_scl_gate_pass,l2a_representative_status,l1c_pairing_status,exact_three_method_source_alignment,method_product_available,required_qa_complete,source_failure_reason,minimum_valid_pixels,window_pixel_count,diagnostic_flags_exclusionary,mci_wavelength_source,NDCI_valid_pixel_count,NDCI_median,ndci_observation_eligible,ndci_selection_status,MCI_valid_pixel_count,MCI_median,mci_observation_eligible,mci_selection_status,common_B456_valid_count,common_b456_observation_eligible,common_b456_selection_status,selection_chlf_used,analysis_version,reference_date_match,CHLF,PRESENCE_ICE,open_water,measurement_regime,reference_analysis_eligible,ndci_method_specific_support,ndci_matchup_status,ndci_primary_common_support,mci_method_specific_support,mci_matchup_status,mci_primary_common_support
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-10,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.77893,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-13,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.39136,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-13,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.39136,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-13,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.39136,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-15,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.28417,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-15,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.28417,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-15,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.28417,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-18,2023,L1C,L1C,TOA,S2B_MSIL1C_20231018T101939_N0509_R065_T34VCM_20231018T122519,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,exact_unique,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.07496206373292867,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0013199999999999948,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.8449,0,True,2023_onward,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-18,2023,L2A,L2A,BOA,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,frozen_representative,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.20967741935483872,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0011066666666666673,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.8449,0,True,2023_onward,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-18,2023,ACOLITE,L2R,rhos,S2B_MSIL1C_20231018T101939_N0509_R065_T34VCM_20231018T122519,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,eligible_exact_l1c_product_found,True,frozen_representative,exact_unique,True,True,True,,6,9,False,nominal_fixed_665_705_740_nm,9,-0.08744443446235065,True,eligible_at_least_6_of_9_valid_pixels,9,-0.0017150805021325741,True,eligible_at_least_6_of_9_valid_pixels,9,True,eligible_at_least_6_of_9_valid_pixels,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.8449,0,True,2023_onward,True,True,eligible_method_specific_support,True,True,eligible_method_specific_support,True
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-20,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.67998,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-20,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.67998,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-20,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.67998,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-23,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.80367,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-23,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.80367,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-23,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.80367,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-25,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.55528,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-25,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.55528,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-25,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.55528,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-28,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.41605,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-28,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.41605,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-28,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.41605,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-30,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.88288,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-30,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.88288,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-10-30,2023,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.88288,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-11-02,2023,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.31859,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2023-11-02,2023,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.31859,0,True,2023_onward,True,False,unavailable_frozen_observation_selection,False,False,unavailable_frozen_observation_selection,False
